date,hour,time_period,location,latitude,longitude,weather_condition,temperature_c,humidity_pct,wind_speed_kmh,visibility_km,rainfall_mm,congestion_pct,speed_kmh,is_weekend,road_type,is_junction,is_school_zone,flood_risk,risk_score,accident
2023-09-27,23,Early Morning,Velachery,12.9965,80.22785,Light Rain,33.7,73.8,18.4,3.6,7.3,32,55.4,0,Flyover,1,0,0,51.7,0
2023-07-05,17,Evening Peak,Pallavaram,12.97087,80.16153,Clear,32.2,67.4,8.3,12.8,0.0,85,13.5,0,Coastal,1,0,0,58.9,0
2024-05-19,9,Morning Peak,Pallavaram,12.96832,80.15377,Clear,33.5,59.4,18.9,11.7,0.0,71,20.6,1,Highway,0,0,0,52.1,0
2022-05-11,22,Night,ECR,12.89736,80.25704,Clear,29.9,49.8,12.3,11.1,0.0,9,62.2,0,Industrial,0,0,0,11.6,0
2024-03-09,0,Early Morning,Velachery,13.00651,80.22366,Clear,25.9,49.1,4.2,9.5,0.0,25,53.5,1,Industrial,0,0,0,27.0,0
2024-10-29,16,Night,Velachery,13.00413,80.2191,Clear,32.4,50.1,18.0,12.3,0.0,30,55.7,0,Flyover,1,1,0,56.4,0
2023-04-12,19,Evening Peak,Poonamallee,13.05508,80.14831,Clear,35.8,67.6,19.9,10.3,0.0,42,44.8,0,Highway,1,1,0,50.8,0
2023-06-28,2,Early Morning,Velachery,13.01138,80.22025,Clear,25.8,65.3,17.4,14.9,0.0,16,73.0,0,Coastal,1,0,0,23.4,0
2023-05-02,11,Afternoon,Velachery,13.00775,80.21347,Thunderstorm,37.8,61.4,9.3,1.3,50.1,80,19.7,0,Flyover,1,0,1,99.0,1
2024-03-18,10,Morning Peak,Kathipara,13.00012,80.20689,Fog,32.8,63.3,19.1,0.6,0.0,100,5.0,0,Arterial,1,0,0,96.6,1
2024-05-27,3,Early Morning,T Nagar,13.03407,80.23116,Clear,32.3,74.9,6.8,9.8,0.0,32,52.7,0,Coastal,1,0,0,44.6,0
2022-02-21,20,Evening Peak,Velachery,13.00319,80.21481,Clear,27.5,64.1,10.7,8.2,0.0,77,21.7,0,Arterial,0,1,0,55.2,0
2022-01-24,21,Night,Manali,13.16743,80.26289,Heavy Rain,28.9,93.8,23.8,0.6,39.7,58,27.2,0,Industrial,0,0,1,89.8,1
2024-07-11,0,Early Morning,Poonamallee,13.05104,80.15039,Light Rain,27.5,66.9,15.3,3.8,7.5,0,77.8,0,Urban,1,1,0,35.5,0
2022-07-15,6,Night,Adyar,13.00966,80.2545,Clear,25.4,65.7,16.0,11.7,0.0,24,54.4,0,Industrial,0,0,0,30.7,0
2024-07-24,20,Evening Peak,Kathipara,13.01945,80.21039,Light Rain,27.0,91.4,19.8,3.2,7.8,100,5.0,0,Coastal,0,0,0,80.9,1
2022-03-25,23,Early Morning,Manali,13.1549,80.25915,Clear,29.4,53.6,17.7,11.5,0.0,12,73.4,0,Arterial,1,0,0,28.1,0
2022-06-23,18,Evening Peak,Tambaram,12.93301,80.13647,Clear,28.7,58.4,16.8,9.1,0.0,79,19.8,0,Flyover,0,0,0,56.1,0
2023-12-10,9,Morning Peak,Porur,13.03903,80.15048,Fog,26.6,76.7,16.0,0.7,0.0,100,5.2,1,Industrial,0,0,0,65.1,0
2022-01-12,10,Morning Peak,OMR IT Corridor,12.92699,80.22191,Clear,31.8,53.6,11.3,11.2,0.0,92,6.3,0,Highway,1,1,0,74.1,0
2024-03-10,5,Night,Koyambedu,13.06905,80.19786,Clear,24.9,47.3,9.1,14.1,0.0,38,49.5,1,Industrial,1,0,0,50.8,0
2024-03-16,19,Evening Peak,Ambattur,13.12136,80.15567,Clear,23.4,60.7,6.2,6.7,0.0,81,22.0,1,Flyover,0,0,0,59.7,0
2022-12-28,13,Afternoon,Poonamallee,13.05152,80.15277,Thunderstorm,28.6,94.3,8.3,0.6,28.6,45,38.5,0,Industrial,1,0,1,81.5,1
2024-11-09,15,Night,Ambattur,13.11919,80.16341,Clear,24.5,54.2,8.4,14.9,0.0,39,48.0,1,Arterial,0,0,0,33.0,0
2022-11-13,18,Evening Peak,Anna Salai,13.06539,80.24451,Light Rain,25.9,60.2,16.9,3.6,9.1,100,5.0,1,Urban,0,1,1,99.0,1
2024-11-11,14,Afternoon,Porur,13.03359,80.154,Thunderstorm,24.2,75.4,30.1,1.2,24.9,97,6.9,0,Highway,0,0,1,99.0,0
2023-12-23,20,Evening Peak,Poonamallee,13.05285,80.16097,Clear,27.3,72.8,4.9,6.7,0.0,54,36.5,1,Highway,1,0,0,55.0,0
2022-10-29,9,Morning Peak,Anna Salai,13.06353,80.26213,Fog,29.4,88.8,4.7,0.7,0.0,100,5.0,1,Flyover,0,0,0,81.2,1
2024-10-16,4,Early Morning,Adyar,12.99486,80.257,Fog,30.6,61.9,12.9,0.9,0.0,30,51.8,0,Urban,0,0,0,43.1,0
2023-03-19,6,Night,Kathipara,13.00626,80.21045,Clear,28.6,60.4,2.6,8.7,0.0,56,35.6,1,Arterial,0,0,0,55.5,0
2022-01-22,6,Night,Koyambedu,13.06501,80.198,Fog,33.4,63.7,8.5,0.7,0.0,73,21.8,1,Flyover,0,0,0,56.2,0
2023-06-20,22,Night,Anna Salai,13.06757,80.25985,Clear,28.6,59.8,3.1,8.3,0.0,58,34.6,0,Flyover,1,0,0,65.3,1
2024-07-25,7,Night,GST Road,12.97431,80.19837,Heavy Rain,23.8,74.7,29.9,1.1,39.7,93,9.9,0,Highway,0,0,1,99.0,1
2022-02-07,7,Night,OMR IT Corridor,12.92005,80.22461,Clear,24.1,65.7,8.2,13.1,0.0,52,43.4,0,Highway,0,1,0,34.1,0
2024-08-09,2,Early Morning,Kathipara,13.00268,80.2182,Clear,26.4,62.3,3.5,9.9,0.0,32,52.9,0,Urban,0,0,0,49.1,0
2024-11-09,13,Afternoon,Ambattur,13.10793,80.15889,Clear,27.3,58.1,5.7,14.6,0.0,43,41.7,1,Urban,1,0,0,45.1,0
2024-05-23,0,Early Morning,Kathipara,13.01288,80.21525,Light Rain,29.7,72.8,3.3,3.8,5.4,52,34.9,0,Urban,1,1,0,60.0,0
2022-06-11,15,Night,Ambattur,13.11259,80.15654,Heavy Rain,29.1,64.9,33.9,0.6,20.0,59,14.6,1,Flyover,0,0,1,78.9,0
2024-09-27,10,Morning Peak,Poonamallee,13.0446,80.15758,Drizzle,30.6,85.5,15.1,5.5,0.7,35,55.7,0,Arterial,1,0,0,45.4,0
2023-07-24,16,Night,Tambaram,12.92418,80.12881,Fog,31.8,69.8,19.7,0.2,0.0,71,18.2,0,Urban,1,0,0,60.8,0
2024-11-04,9,Morning Peak,Tambaram,12.92653,80.11987,Clear,26.9,62.9,13.7,11.4,0.0,84,19.8,0,Coastal,1,0,0,69.7,1
2022-05-08,11,Afternoon,Manali,13.16844,80.26042,Clear,31.7,58.6,10.0,6.2,0.0,47,42.3,1,Highway,1,0,0,48.7,0
2024-08-04,16,Night,Kathipara,13.02292,80.20904,Light Rain,31.3,77.6,13.5,2.8,1.9,79,19.0,1,Highway,1,0,0,73.8,0
2022-04-06,3,Early Morning,T Nagar,13.03967,80.24154,Clear,29.6,49.7,2.4,9.4,0.0,25,62.1,0,Flyover,0,0,0,37.8,0
2022-11-21,1,Early Morning,Poonamallee,13.04473,80.15283,Clear,29.2,65.6,7.1,8.1,0.0,18,64.9,0,Arterial,0,0,0,7.8,0
2022-01-10,3,Early Morning,Tambaram,12.93042,80.12262,Light Rain,25.0,73.7,3.8,5.9,5.8,32,47.8,0,Highway,1,0,0,47.8,0
2024-07-26,13,Afternoon,Manali,13.16442,80.25817,Light Rain,31.4,79.8,14.6,3.7,1.7,44,54.7,0,Coastal,1,0,0,56.4,0
2022-03-27,22,Night,ECR,12.90671,80.25266,Clear,29.3,47.5,9.3,10.3,0.0,20,53.5,1,Urban,0,1,0,14.0,0
2024-09-06,10,Morning Peak,Adyar,13.00409,80.25445,Thunderstorm,24.1,61.4,8.2,0.5,32.0,100,5.0,0,Flyover,0,0,1,99.0,1
2023-02-27,18,Evening Peak,Porur,13.03555,80.1694,Clear,24.3,59.9,18.5,10.0,0.0,92,5.0,0,Industrial,1,1,0,76.4,1
2022-08-15,9,Morning Peak,ECR,12.9051,80.2585,Clear,32.1,61.7,14.2,12.6,0.0,29,52.3,0,Coastal,0,0,0,32.0,0
2022-11-11,19,Evening Peak,Ambattur,13.1148,80.16003,Light Rain,29.6,92.3,7.6,4.7,3.0,100,5.0,0,Highway,1,0,0,85.2,1
2022-08-09,11,Afternoon,Ambattur,13.11947,80.15559,Clear,22.4,50.6,17.6,6.8,0.0,65,33.2,0,Coastal,0,1,0,44.2,0
2022-06-02,10,Morning Peak,Koyambedu,13.0707,80.1991,Clear,37.0,74.9,10.0,9.6,0.0,100,5.0,0,Urban,1,0,0,77.9,0
2022-04-18,10,Morning Peak,Tambaram,12.92922,80.1264,Clear,32.8,64.2,19.2,8.0,0.0,83,17.1,0,Urban,1,0,0,70.8,1
2022-01-23,15,Night,Porur,13.04938,80.15846,Clear,26.1,58.1,5.6,6.7,0.0,47,39.3,1,Highway,0,1,0,47.5,0
2024-11-15,5,Night,T Nagar,13.04167,80.23348,Clear,34.0,71.0,11.9,7.5,0.0,53,31.1,0,Urban,1,0,0,57.9,0
2023-10-16,21,Night,Porur,13.03853,80.14947,Clear,22.4,70.9,3.4,13.9,0.0,50,38.7,0,Highway,1,0,0,46.5,0
2024-10-22,17,Evening Peak,OMR IT Corridor,12.91673,80.22222,Light Rain,29.4,72.4,5.2,3.4,1.7,100,5.0,0,Urban,1,0,0,76.0,1
2023-08-06,1,Early Morning,GST Road,12.96719,80.19908,Fog,27.3,79.5,17.9,0.7,0.0,42,50.8,1,Industrial,0,0,0,37.8,0
2024-01-14,7,Night,T Nagar,13.04154,80.2336,Clear,24.7,54.4,11.3,14.5,0.0,50,35.4,1,Industrial,0,0,0,43.5,0
2024-08-04,0,Early Morning,T Nagar,13.05204,80.22553,Fog,28.4,90.0,12.4,0.9,0.0,39,43.8,1,Arterial,0,0,0,45.7,0
2023-12-03,23,Early Morning,Velachery,13.01308,80.22354,Fog,35.1,62.6,7.3,0.3,0.0,31,55.3,1,Highway,1,0,0,49.3,0
2023-01-02,4,Early Morning,Ambattur,13.11799,80.1591,Clear,31.0,66.4,4.4,10.6,0.0,26,48.2,0,Industrial,0,0,0,25.3,0
2023-01-08,6,Night,T Nagar,13.04087,80.23906,Clear,24.1,55.1,12.8,8.7,0.0,56,38.0,1,Flyover,0,0,0,44.0,0
2024-10-30,8,Morning Peak,Tambaram,12.9276,80.13367,Heavy Rain,26.5,87.4,29.5,0.8,21.6,100,5.0,0,Flyover,0,0,1,99.0,1
2024-04-10,1,Early Morning,OMR IT Corridor,12.92704,80.22624,Clear,32.7,73.0,18.4,9.1,0.0,26,62.7,0,Flyover,1,0,0,37.4,0
2022-10-16,11,Afternoon,GST Road,12.9733,80.20161,Clear,29.5,70.7,2.5,11.8,0.0,61,36.2,1,Urban,1,0,0,48.6,0
2022-06-26,13,Afternoon,ECR,12.90334,80.24623,Light Rain,24.8,75.7,5.8,5.7,6.7,11,76.1,1,Coastal,1,0,0,33.7,0
2024-10-24,6,Night,Anna Salai,13.05799,80.2594,Clear,34.2,49.1,2.5,14.6,0.0,50,45.1,0,Arterial,1,0,0,55.2,0
2024-07-15,21,Night,Poonamallee,13.04191,80.1582,Heavy Rain,32.3,78.4,16.3,1.8,15.6,15,70.4,0,Coastal,1,0,1,63.1,0
2024-02-06,20,Evening Peak,Manali,13.16398,80.25501,Clear,29.3,72.5,19.8,13.7,0.0,82,11.9,0,Urban,1,0,0,61.6,0
2022-01-27,16,Night,Velachery,13.00461,80.21599,Clear,26.0,66.5,11.5,6.7,0.0,30,57.5,0,Flyover,1,0,0,47.3,0
2023-04-11,10,Morning Peak,GST Road,12.97541,80.19869,Clear,32.6,61.0,7.4,14.9,0.0,100,5.0,0,Coastal,0,0,0,57.8,0
2023-12-13,12,Afternoon,T Nagar,13.0346,80.23834,Clear,27.1,70.8,3.0,13.5,0.0,64,29.1,0,Urban,0,0,0,42.6,0
2024-05-14,9,Morning Peak,Anna Salai,13.05884,80.24701,Clear,28.2,66.2,8.7,13.4,0.0,100,5.0,0,Industrial,0,0,0,70.9,0
2024-01-16,21,Night,Kathipara,13.01466,80.20595,Clear,28.8,59.3,12.3,12.4,0.0,77,28.7,0,Flyover,1,1,0,62.1,0
2023-01-20,14,Afternoon,ECR,12.90435,80.25338,Clear,24.8,60.0,10.7,9.1,0.0,28,50.6,0,Coastal,1,0,0,34.8,0
2022-04-28,0,Early Morning,Adyar,13.0113,80.26117,Clear,24.7,65.2,10.4,13.2,0.0,22,69.4,0,Coastal,1,0,0,35.2,0
2023-10-25,7,Night,Tambaram,12.92347,80.13099,Clear,30.4,53.5,6.0,11.9,0.0,45,44.3,0,Arterial,1,0,0,44.0,0
2022-02-12,17,Evening Peak,Kathipara,13.02417,80.20813,Clear,30.4,71.9,11.3,6.3,0.0,100,9.5,1,Highway,1,0,0,81.8,1
2023-02-13,11,Afternoon,ECR,12.90536,80.25282,Clear,32.4,70.8,17.7,6.2,0.0,30,51.5,0,Industrial,0,0,0,24.2,0
2022-11-24,9,Morning Peak,Ambattur,13.11405,80.15233,Fog,26.6,71.3,16.4,0.6,0.0,100,10.1,0,Arterial,1,0,0,83.4,1
2022-11-10,13,Afternoon,Ambattur,13.11038,80.15285,Light Rain,28.7,65.2,5.8,5.1,3.5,62,32.1,0,Highway,1,0,0,59.2,0
2023-01-19,17,Evening Peak,Tambaram,12.91476,80.12725,Clear,21.2,65.4,19.4,9.6,0.0,96,5.0,0,Industrial,1,0,0,81.9,1
2023-05-28,9,Morning Peak,Porur,13.03867,80.15787,Clear,31.6,49.2,15.1,6.6,0.0,81,23.9,1,Urban,1,0,0,66.6,1
2022-04-13,23,Early Morning,Velachery,13.00432,80.21864,Clear,33.3,56.7,6.5,8.4,0.0,24,64.1,0,Highway,0,0,0,20.7,0
2022-07-14,21,Night,GST Road,12.96818,80.20214,Light Rain,26.9,72.0,14.6,2.1,6.5,57,32.4,0,Coastal,0,0,0,57.8,0
2024-02-18,16,Night,Kathipara,13.0046,80.21189,Light Rain,32.6,62.5,8.1,2.4,1.2,82,14.6,1,Highway,0,0,0,72.4,1
2023-06-22,21,Night,Velachery,13.01043,80.2207,Light Rain,27.9,85.4,2.2,5.8,8.5,43,54.4,0,Industrial,0,0,0,40.7,0
2023-12-27,6,Night,ECR,12.90094,80.25065,Clear,26.8,64.4,12.4,6.6,0.0,15,79.3,0,Urban,1,0,0,34.0,0
2024-08-14,20,Evening Peak,ECR,12.90069,80.25364,Clear,26.9,52.3,10.0,8.1,0.0,16,66.3,0,Arterial,0,0,0,39.7,0
2024-12-22,0,Early Morning,OMR IT Corridor,12.93121,80.22725,Fog,29.8,90.2,15.2,0.2,0.0,45,40.5,1,Arterial,0,0,0,54.2,0
2022-12-15,12,Afternoon,Adyar,12.99782,80.25876,Clear,27.1,49.4,5.9,6.9,0.0,35,43.4,0,Flyover,0,0,0,45.0,0
2024-02-22,16,Night,Koyambedu,13.06594,80.20102,Clear,26.5,63.9,14.1,12.1,0.0,31,54.8,0,Highway,1,0,0,39.7,0
2022-12-23,23,Early Morning,Anna Salai,13.06206,80.26424,Clear,31.4,52.6,8.3,13.9,0.0,48,44.2,0,Urban,1,1,0,39.8,0
2023-08-02,16,Night,Porur,13.02977,80.158,Fog,29.6,94.0,12.9,0.3,0.0,56,38.5,0,Coastal,1,0,0,71.5,0
2022-11-14,5,Night,Kathipara,13.00459,80.20602,Clear,27.2,58.8,15.7,7.5,0.0,54,35.5,0,Urban,0,1,0,51.9,0
2022-06-13,8,Morning Peak,Kathipara,13.00961,80.21499,Clear,30.3,60.8,13.7,10.6,0.0,100,5.0,0,Industrial,0,0,0,70.1,0
2024-11-07,9,Morning Peak,Koyambedu,13.06983,80.19451,Light Rain,27.3,93.6,19.8,3.0,7.1,100,5.0,0,Coastal,1,0,0,88.7,1
2023-02-26,17,Evening Peak,Manali,13.1641,80.25993,Clear,29.5,67.6,2.7,11.2,0.0,72,22.5,1,Urban,1,0,0,67.4,1
2023-01-04,3,Early Morning,Tambaram,12.91588,80.13635,Clear,33.0,65.6,13.1,10.2,0.0,8,80.9,0,Urban,0,0,0,25.3,0
2024-12-26,4,Early Morning,GST Road,12.96898,80.19254,Light Rain,30.4,75.6,4.1,5.5,8.0,31,54.4,0,Highway,0,1,0,43.6,0
2023-01-17,11,Afternoon,Kathipara,13.01673,80.21087,Fog,22.3,63.0,17.2,0.5,0.0,100,5.0,0,Arterial,0,0,0,72.9,1
2023-04-26,5,Night,Pallavaram,12.96654,80.14937,Clear,30.5,57.2,19.6,9.3,0.0,41,42.6,0,Coastal,1,0,0,43.7,0
2024-07-05,1,Early Morning,Kathipara,13.01128,80.20512,Light Rain,28.6,91.8,3.8,3.0,9.0,45,41.3,0,Arterial,1,0,0,69.3,1
2022-05-22,19,Evening Peak,Poonamallee,13.05267,80.15058,Clear,34.9,49.2,8.3,6.2,0.0,48,42.6,1,Flyover,0,1,0,42.5,0
2023-05-16,22,Night,Pallavaram,12.96753,80.15639,Clear,30.0,55.0,7.6,10.9,0.0,35,58.5,0,Coastal,1,0,0,42.2,0
2024-01-08,5,Night,Velachery,12.99974,80.22017,Light Rain,30.3,66.4,9.9,3.1,2.4,34,51.2,0,Industrial,1,1,0,52.2,0
2024-10-01,7,Night,Anna Salai,13.07278,80.26455,Thunderstorm,25.3,68.8,10.2,0.5,48.6,100,6.1,0,Flyover,0,0,1,99.0,1
2024-02-15,1,Early Morning,Manali,13.15946,80.25994,Heavy Rain,28.8,71.5,22.7,1.5,33.8,33,48.9,0,Urban,1,0,1,80.3,0
2023-04-06,3,Early Morning,Koyambedu,13.0741,80.18638,Clear,33.2,52.2,19.9,11.0,0.0,32,52.8,0,Highway,1,0,0,45.6,0
2022-11-29,5,Night,GST Road,12.97654,80.19553,Thunderstorm,29.0,74.3,13.0,1.2,39.2,85,19.3,0,Arterial,1,0,1,99.0,1
2022-01-13,23,Early Morning,ECR,12.90394,80.25725,Clear,31.1,75.0,17.8,14.7,0.0,0,84.5,0,Coastal,1,0,0,18.0,0
2023-08-01,16,Night,Anna Salai,13.07105,80.26376,Fog,31.2,81.9,6.2,1.0,0.0,89,12.6,0,Industrial,0,0,0,66.3,0
2022-03-01,2,Early Morning,Koyambedu,13.07013,80.18916,Clear,26.3,73.0,11.4,6.2,0.0,26,50.2,0,Flyover,0,0,0,34.4,0
2022-06-28,8,Morning Peak,Kathipara,13.0161,80.21439,Clear,32.5,65.7,17.6,14.1,0.0,100,5.0,0,Highway,0,0,0,63.0,0
2022-08-01,14,Afternoon,ECR,12.89771,80.25679,Fog,29.2,86.4,3.9,0.4,0.0,12,62.6,0,Highway,1,0,0,46.9,0
2024-08-23,17,Evening Peak,Poonamallee,13.04684,80.15352,Clear,27.0,50.4,12.3,14.3,0.0,43,55.7,0,Urban,0,0,0,33.8,0
2024-03-10,6,Night,Koyambedu,13.07087,80.20509,Clear,28.3,50.5,13.8,7.4,0.0,48,50.2,1,Coastal,1,0,0,45.1,0
2023-01-10,19,Evening Peak,Manali,13.16079,80.25396,Clear,29.1,57.9,16.8,9.0,0.0,76,28.1,0,Industrial,1,0,0,63.1,0
2022-05-29,20,Evening Peak,Adyar,13.01159,80.26829,Clear,27.3,71.3,15.4,8.3,0.0,99,5.0,1,Arterial,1,0,0,80.0,1
2022-02-19,2,Early Morning,Manali,13.1683,80.254,Clear,29.9,52.9,16.7,8.8,0.0,22,60.0,1,Arterial,0,1,0,25.0,0
2022-01-31,8,Morning Peak,Poonamallee,13.03891,80.14449,Clear,29.1,69.5,5.8,10.0,0.0,36,52.8,0,Flyover,0,0,0,29.8,0
2024-02-25,17,Evening Peak,GST Road,12.97423,80.20011,Clear,24.1,69.4,13.6,13.2,0.0,100,5.0,1,Flyover,1,0,0,81.9,1
2023-05-14,9,Morning Peak,Adyar,13.00972,80.25562,Clear,36.2,72.5,12.5,6.6,0.0,82,26.0,1,Industrial,0,0,0,64.9,0
2024-03-10,18,Evening Peak,Pallavaram,12.96786,80.14915,Clear,31.9,56.9,13.4,6.3,0.0,73,15.7,1,Flyover,1,0,0,78.3,0
2022-02-04,22,Night,Manali,13.16899,80.25096,Clear,24.1,50.4,3.9,9.0,0.0,32,60.8,0,Industrial,0,1,0,28.9,0
2023-08-04,5,Night,Koyambedu,13.06533,80.19658,Heavy Rain,24.7,84.1,15.1,0.9,25.3,83,11.4,0,Coastal,1,0,1,99.0,1
2023-02-25,6,Night,GST Road,12.9739,80.19428,Clear,27.2,68.8,5.1,11.4,0.0,48,41.0,1,Flyover,1,0,0,56.0,0
2022-02-27,19,Evening Peak,Tambaram,12.92076,80.13032,Clear,26.2,68.4,4.4,14.1,0.0,100,5.0,1,Industrial,1,1,0,87.2,1
2022-08-23,10,Morning Peak,Koyambedu,13.0765,80.19616,Clear,23.1,45.6,4.2,9.9,0.0,96,5.0,0,Industrial,0,0,0,71.4,1
2023-09-17,9,Morning Peak,Tambaram,12.92395,80.12031,Thunderstorm,34.4,93.9,26.3,0.6,44.3,100,5.0,1,Coastal,1,0,1,99.0,1
2022-12-10,15,Night,OMR IT Corridor,12.92332,80.21353,Heavy Rain,35.4,63.1,7.0,0.9,25.8,53,33.8,1,Urban,0,0,1,81.4,1
2024-01-14,15,Night,T Nagar,13.04526,80.23345,Clear,26.7,61.6,2.4,6.4,0.0,63,32.6,1,Urban,0,0,0,53.5,0
2022-04-01,8,Morning Peak,Koyambedu,13.0743,80.18787,Clear,33.6,51.4,7.9,9.2,0.0,93,17.6,0,Industrial,1,0,0,65.7,1
2023-09-08,5,Night,Poonamallee,13.04431,80.15568,Light Rain,30.2,74.7,3.2,3.8,5.8,8,69.8,0,Highway,0,0,0,38.2,0
2023-09-29,21,Night,Tambaram,12.92375,80.12463,Light Rain,29.2,81.8,3.6,2.0,6.8,56,32.3,0,Coastal,1,0,0,74.6,0
2022-05-12,18,Evening Peak,Porur,13.03084,80.15459,Clear,30.0,50.5,15.7,14.5,0.0,78,16.1,0,Coastal,1,1,0,62.7,0
2023-07-01,0,Early Morning,Ambattur,13.12028,80.14972,Heavy Rain,28.6,74.2,13.3,1.1,22.0,39,49.2,1,Industrial,1,0,1,73.5,0
2023-10-23,6,Night,Porur,13.03217,80.15337,Light Rain,24.6,82.7,11.1,2.9,4.4,63,32.3,0,Arterial,0,0,0,52.7,0
2022-09-11,11,Afternoon,Anna Salai,13.04222,80.24696,Clear,29.0,46.4,16.6,10.8,0.0,82,18.3,1,Industrial,1,0,0,63.8,0
2024-09-20,14,Afternoon,Velachery,13.00694,80.22068,Light Rain,28.0,61.8,10.3,4.2,9.2,60,30.1,0,Arterial,0,0,0,57.6,0
2024-06-02,14,Afternoon,Adyar,13.01223,80.2523,Heavy Rain,26.1,75.2,8.2,1.9,31.6,73,17.6,1,Highway,1,0,1,99.0,1
2023-04-28,15,Night,Kathipara,13.01128,80.21444,Clear,35.1,52.2,12.9,7.5,0.0,72,24.2,0,Highway,0,0,0,57.2,0
2023-01-22,23,Early Morning,Pallavaram,12.97574,80.14993,Clear,24.1,51.7,14.4,8.0,0.0,25,61.6,1,Industrial,0,0,0,26.4,0
2022-07-06,8,Morning Peak,GST Road,12.97077,80.20651,Thunderstorm,29.0,80.4,28.3,0.7,40.2,100,5.0,0,Highway,1,0,1,99.0,1
2023-11-15,23,Early Morning,Porur,13.03791,80.15464,Heavy Rain,32.3,80.8,12.9,1.9,38.5,41,48.1,0,Coastal,1,0,1,90.1,1
2024-12-07,7,Night,Manali,13.15962,80.25215,Clear,25.7,63.6,16.2,6.4,0.0,26,54.2,1,Coastal,1,0,0,47.0,0
2024-05-01,14,Afternoon,Kathipara,13.02015,80.20795,Drizzle,33.1,67.3,3.0,4.8,0.5,88,6.7,0,Urban,0,0,0,70.9,0
2024-09-02,1,Early Morning,OMR IT Corridor,12.93003,80.22102,Clear,29.3,46.2,17.9,13.6,0.0,15,63.2,0,Industrial,0,0,0,21.9,0
2024-12-06,1,Early Morning,Manali,13.16772,80.25722,Clear,33.9,47.4,2.5,6.8,0.0,24,54.7,0,Urban,1,0,0,40.8,0
2022-09-12,17,Evening Peak,T Nagar,13.04304,80.22931,Clear,26.4,73.5,9.5,13.9,0.0,100,5.0,0,Urban,0,0,0,57.5,0
2022-05-15,11,Afternoon,Velachery,13.01912,80.22368,Clear,31.1,58.5,16.6,7.8,0.0,49,39.5,1,Highway,0,0,0,45.8,0
2023-02-01,18,Evening Peak,Koyambedu,13.06734,80.19295,Clear,30.3,63.2,16.9,15.0,0.0,100,5.0,0,Flyover,1,0,0,72.2,1
2022-11-08,0,Early Morning,OMR IT Corridor,12.9241,80.2224,Thunderstorm,30.0,89.4,15.5,0.9,54.7,49,49.2,0,Highway,1,0,1,99.0,1
2022-12-13,9,Morning Peak,Porur,13.02856,80.15587,Clear,27.5,52.4,3.7,7.0,0.0,79,16.7,0,Arterial,0,0,0,62.0,0
2022-11-13,9,Morning Peak,Ambattur,13.12563,80.15254,Clear,28.3,75.0,10.2,13.2,0.0,59,31.6,1,Flyover,1,1,0,59.2,0
2023-02-19,2,Early Morning,Anna Salai,13.05885,80.25767,Clear,20.6,57.9,7.6,11.7,0.0,35,53.3,1,Industrial,1,0,0,51.2,0
2023-12-11,9,Morning Peak,T Nagar,13.04139,80.23684,Clear,24.9,61.1,6.2,8.7,0.0,94,5.0,0,Coastal,0,0,0,64.8,0
2024-05-08,8,Morning Peak,Manali,13.16157,80.25733,Clear,33.0,57.9,3.5,13.4,0.0,64,26.5,0,Coastal,1,1,0,60.7,0
2024-08-31,8,Morning Peak,GST Road,12.97202,80.19448,Thunderstorm,25.6,62.1,13.6,1.1,31.5,100,5.0,1,Flyover,1,0,1,99.0,1
2022-06-25,10,Morning Peak,GST Road,12.97758,80.20413,Heavy Rain,21.3,68.5,19.4,0.8,25.8,100,7.2,1,Arterial,0,1,1,99.0,0
2022-05-14,21,Night,Adyar,12.99777,80.25726,Clear,30.8,70.3,15.9,11.5,0.0,36,49.9,1,Arterial,1,0,0,40.0,0
2024-05-31,18,Evening Peak,Porur,13.03109,80.16171,Clear,31.8,65.0,13.7,13.1,0.0,80,16.5,0,Arterial,0,0,0,47.0,0
2022-11-17,11,Afternoon,Tambaram,12.92925,80.12765,Light Rain,30.7,83.2,3.1,5.3,8.1,76,20.2,0,Arterial,1,0,1,89.4,1
2023-08-06,10,Morning Peak,Manali,13.16694,80.26484,Thunderstorm,24.2,89.5,11.3,0.9,49.8,100,5.0,1,Highway,0,0,1,99.0,1
2024-03-15,14,Afternoon,GST Road,12.96555,80.20474,Clear,30.7,66.1,14.7,10.6,0.0,66,31.3,0,Coastal,0,0,0,48.9,0
2024-07-23,3,Early Morning,Tambaram,12.92294,80.12832,Light Rain,26.5,68.1,15.9,2.0,6.9,43,46.5,0,Arterial,1,0,0,63.8,0
2024-09-27,15,Night,Pallavaram,12.97273,80.14908,Clear,25.4,49.4,4.9,7.5,0.0,35,50.1,0,Arterial,1,0,0,53.3,0
2022-01-14,14,Afternoon,Koyambedu,13.06469,80.19119,Clear,22.6,48.5,16.6,9.9,0.0,60,26.3,0,Highway,1,0,0,55.7,0
2024-08-23,14,Afternoon,Adyar,13.01238,80.26036,Clear,27.0,67.3,2.7,10.0,0.0,48,45.6,0,Coastal,1,1,0,62.3,0
2022-02-20,19,Evening Peak,T Nagar,13.04337,80.2412,Clear,25.1,74.6,12.7,12.5,0.0,100,5.0,1,Arterial,0,1,0,65.9,1
2022-01-09,9,Morning Peak,ECR,12.90493,80.24898,Clear,31.7,60.7,6.1,10.4,0.0,4,72.6,1,Flyover,0,0,0,13.1,0
